Complexname,Binders SMILES
3WN7_A_2_B,Cc1ccc(nc1CN1CC2(CCOCC2)Oc2nc(OCCN3CCCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)F)C(C)(C)C(O)=O
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(cc3nc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)C(F)c2ccccc2F)CC1
3WN7_A_2_B,Cc1cnc2O[C@]3(CCOC3)CN(Cc3cc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_B,Cc1cnc2OC3(CC3)CN(Cc3cc(ncc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
2RNY_A_2_B,CNC(=O)N1CCn2c(C1)c(nc2C1CCOCC1)-c1cccc2nc(-c3cnn(C)c3)c(cc12)C#N
3WN7_A_2_B,Cc1cnc2O[C@@]3(CCOC3)CN(Cc3cc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
1YCR_A_2_B,CC[C@H]1[C@H](C)O[C@]23OC(=O)C[C@@]2(C)C[C@@H]([C@H](N13)c1ccc(Cl)cc1)c1cccc(Cl)c1
3WN7_A_2_B,Cc1cnc2OC3(CC3)CN(Cc3cc(ccc3C)C(c3ccn4c(nnc4c3C)C3CC3)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3WN7_A_2_B,Cc1ccc(cc1CN1C[C@]2(CCOC2)Oc2ncccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
2XA0_A_2_B,CC1(C)CC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C=C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCN(CC4)C(CF)CF)c(c3)C(F)(F)F)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCCC4CCCO4)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(Cl)c3)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,CC(C)[C@@H]1C[C@@H](O)CN1c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,CCCNC(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)C2COC2)CC1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CCOC3CCCCC23)CC1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CCCC22CCOC2)CC1
1YCR_A_2_B,CC(C)OC(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(COC2)Oc2ncccc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
1YCR_A_2_B,COC(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
2XA0_A_2_B,COC1CCC(CNc2ccc(cc2[N+]([O-])=O)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)OC3)c3ccc(Cl)cc3)CC2)CC1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,CO[C@@H]1C[C@@H](CF)N(C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
3D9T_A_2_D,CC[C@H](NC)C(=O)N[C@H]1[C@@H](CO)CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](C(=O)NCCCCCCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@H](CO)[C@H](NC(=O)[C@H](CC)NC)C(=O)N12)c1ccccc1)c1ccccc1
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(COC2)Oc2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3D9T_A_2_B,CC[C@H](NC)C(=O)N[C@H]1[C@@H](CO)CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](C(=O)NCCCCCCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@H](CO)[C@H](NC(=O)[C@H](CC)NC)C(=O)N12)c1ccccc1)c1ccccc1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CC(C)OC3CCCC23)CC1
3WN7_A_2_M,Cc1c(ccn2c(nnc12)C(F)(F)F)[C@@H](CC(O)=O)c1ccc(Cl)c(CN2CC3(COC3)Oc3ncccc3S2(=O)=O)c1
3WN7_A_2_M,Cc1c(ccn2c(nnc12)C(F)(F)F)[C@H](CC(O)=O)c1ccc(Cl)c(CN2CC3(COC3)Oc3ncccc3S2(=O)=O)c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OC[C@@H]4CCN(C4)C(CF)CF)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,CO[C@@H]1C[C@@H](C(C)C)N(C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)Nc1ccc(Oc2ccc(NC(=O)N3CC[C@H]4CC[C@H](N4C(=O)[C@H](C3)NC(=O)[C@H](C)NC)C(=O)NC(c3ccccc3)c3ccccc3)cc2)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OC4CCC(CC4)N4CCOCC4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CCOC(c1cscn1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OC[C@@H]4CCN(CC(F)F)C4)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2CC1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)C2CCC2)CC1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)C(=O)c2ccccc2F)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCC(F)(F)CC4)c(Cl)c3)c(Oc3cccc4[nH]cnc34)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CC([C@H]1CC[C@H](C)CC1)n1c(nc2cc(nc(-c3cncc(Cl)c3)c12)-c1noc(=O)[nH]1)N1CCOC[C@H]1C
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)C(CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2n[nH]c(=O)o2)N2[C@H](C)COC[C@H]2C)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(NCC4(F)CCOCC4)c(Cl)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)N(C)C)CC1
1NW9_A_2_B,CN[C@@H](C)C(=O)NC(Cc1ccc(OCc2ccc(cc2)C(=O)N[C@H]2CC(N(C2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)N[C@@H]2CCCc3ccccc23)cc1)C(=O)C1CCCC[C@@H]1C(=O)NC1CCCc2ccccc12
1NW9_A_2_B,CN[C@@H](C)C(=O)NC(Cc1ccc(OCc2ccc(cc2)C(=O)N[C@H]2CC(N(C2)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)N[C@@H]2CCCc3ccccc23)cc1)C(=O)C1CCCC[C@@H]1C(=O)NC1CCCc2ccccc12
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(CC2)Oc2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
1NW9_A_2_B,CN[C@@H](C)C(=O)NC(Cc1ccc(NC(=O)c2ccc(CO[C@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)NC3CCCc4ccccc34)cc2)cc1)C(=O)N1C[Si](C)(C)C[C@H]1C(=O)NC1CCCc2ccccc12
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOCC4)c(c3)C(N)=O)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CCN(C)C(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,CC([C@H]1CC[C@H](C)CC1)n1c(nc2cc(nc(-c3cncc(Cl)c3)c12)-c1noc(=O)[nH]1)N1CCOC[C@H]1C
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOCC4)c(c3)C#N)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CC([C@H]1CC[C@H](C)CC1)n1c(nc2nc(nc(-c3cccc(Cl)c3)c12)-c1n[nH]c(=O)o1)N1CCOC2CCCC12
2XA0_A_2_B,CN1CCC(COc2ncc(cc2Br)S(=O)(=O)NC(=O)c2ccc(cc2Oc2cnc3[nH]ccc3c2)N2CCN(CC3=C(CC(C)(C)CC3)c3ccc(Cl)cc3)CC2)CC1
1YCR_A_2_B,CC[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CCO[C@@H]3CCC[C@@H]23)CC1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)C(F)F)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(c3)C#N)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CC(C)C(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,CC(C)NC(=O)N1C[C@@H](C)N([C@H](C)C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)C(O)=O)N2CCO[C@@H]3CCC[C@@H]23)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(c3)C(F)(F)F)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOCC4)c(c3)C#C)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCCN4CCOCC4)c(c3)C#N)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(c3)C#N)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1c(ccn2c(nnc12)C(F)(F)F)C(CC(O)=O)c1ccc(Cl)c(CN2CC3(COC3)Oc3ncccc3S2(=O)=O)c1
1YCR_A_2_B,CCOC(c1cscn1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,C[C@@H](Nc1nc(nc2nc(N3CCOC4CCCC34)n(C(C)[C@H]3CC[C@H](C)CC3)c12)-c1n[nH]c(=O)o1)C1CCC1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CCC[C@H]2C(=O)N(C)C)CC1
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(COC2)Oc2ncccc2S1(=O)=O)[C@H](CC(O)=O)c1ccn2c(nnc2c1C)C(F)(F)F
3WN7_A_2_L,Cc1cnc2OC3(CNC3)CN(Cc3nc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
1YCR_A_2_B,CC(c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1)c1ncccc1F
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2CC1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3WN7_A_2_M,Cc1cnc(cc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)C(c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,COCCO[C@@H]1C[C@@H](C(C)C)N(C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2CC1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(O[C@@H]4CCN(CC(F)F)C4)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_L,Cc1ccc(nc1CN1CC2(CC2)Oc2nc(OCCN3CCCC3)c(C)cc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
1YCR_A_2_B,CCOC(c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1)c1ccccn1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,CCOC(c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1)c1ccccn1
1YCR_A_2_B,CCO[C@@H]1C[C@@H](CF)N(C1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2CCCOC3CCCC23)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOC4)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,Cc1cnc(cc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
1YCR_A_2_B,CC([C@H]1CC[C@H](C)CC1)n1c(nc2nc(nc(-c3cncc(Cl)c3)c12)-c1noc(=O)[nH]1)N1CCOC2CCCC12
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2CC1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3WN7_A_2_L,Cc1cnc2OC3(CNC3)CN(Cc3nc(ccc3C)[C@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4CCOCC4)c(c3)C#C)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_L,Cc1ncc(cc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)[C@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
3WN7_A_2_L,Cc1cnc2OC3(COC3)CN(Cc3nc(ccc3C)[C@@H](c3ccn4c(nnc4c3C)C(F)F)C(C)(C)C(O)=O)S(=O)(=O)c2c1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)[C@@]3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H](C(=O)N1Cc2cc(NC(=O)CNC(=O)C3(C)CN(C(=O)CN4C[C@@H](C)NC[C@@H]4CN4CCOC[C@H]4C)c4cc(Cc5ccc(F)cc5)ccc34)ccc2C[C@H]1C(=O)N[C@@H]1CCCc2ccccc12)C(C)(C)C
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(O[C@@H]4CCN(C4)C(CF)CF)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
1YCQ_A_2_B,CCS(=O)(=O)N(C[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccccc1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)C2CC2)CC1
2XA0_A_2_B,CC1(C)CC(=C(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCC(CC4)N4CCOCC4)c(c3)[N+]([O-])=O)c(Oc3cnc4[nH]ccc4c3)c2)CO1)c1ccc(Cl)cc1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@H](C)CN(C[C@H]2C)C(=O)C2CC2)CC1
3D9T_A_2_C,CC[C@H](NC)C(=O)N[C@H]1[C@@H](CO)CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](C(=O)NCCCCCCCCNC(=O)[C@@H](NC(=O)[C@@H]1CC[C@@H]2CC[C@H](CO)[C@H](NC(=O)[C@H](CC)NC)C(=O)N12)c1ccccc1)c1ccccc1
1YCR_A_2_B,C[C@H]1CC[C@H](Cn2c(nc3cc(nc(-c4cncc(Cl)c4)c23)-c2noc(=O)[nH]2)N2[C@@H]3CCC[C@H]3OCC2C)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCN(CC#N)CC4)c(Cl)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4(F)CCOCC4)c(F)c3)c(Oc3cccc4[nH]ncc34)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OC4CCN(CC4)C4CCOCC4)c(c3)C#N)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
3WN7_A_2_M,CC(C(c1ccc(C)c(CN2CCOc3ncccc3S2(=O)=O)c1)c1ccn2c(nnc2c1C)C(F)(F)F)C(O)=O
3WN7_A_2_M,Cc1ccc(nc1CN1CC2(CCOCC2)Oc2ncccc2S1(=O)=O)[C@@H](c1ccn2c(nnc2c1C)C(F)(F)F)C(C)(C)C(O)=O
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3cnc(OCC4COCCO4)c(Br)c3)c(Oc3cnc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CCOC(C1CC1)c1nc2cc(nc(-c3cncc(Cl)c3)c2n1C(C)[C@H]1CC[C@H](C)CC1)-c1noc(=O)[nH]1
